clip_id,anomaly_type,psnr,ssim,lpips,tlp,warp_error,residual_drop,mask_iou
ped2_Train001_00_static_object,static_object,29.579334759496973,0.9877385273575783,0.03648291528224945,0.05393315479159355,1.695928931236267,-130.45890737011536,0.3262588431127757
ped2_Train001_01_moving_object,moving_object,37.75476386525564,0.9945762865245342,0.006845381110906601,0.029314575716853142,1.4821888208389282,0.11439524650533062,0.6228964500675592
ped2_Train001_02_local_appearance,local_appearance,30.08012940862112,0.9877624697983265,0.036501139402389526,0.03730228170752525,1.6094439029693604,-0.0435704345074659,0.029558617934891153
ped2_Train001_03_static_object,static_object,25.93712856748037,0.9653291776776314,0.104594886302948,0.04658693075180054,1.581648349761963,-7.428259466656906e-05,0.0
ped2_Train001_04_moving_object,moving_object,25.674803757452295,0.9517296031117439,0.11818134784698486,0.10635072737932205,3.2168614864349365,-0.07385343130107898,0.0012286836882113876
ped2_Train001_05_local_appearance,local_appearance,37.32807209470205,0.9913388304412365,0.015868958085775375,0.03921204432845116,1.420426845550537,-0.34257528312109325,0.5536369951374417
ped2_Train001_06_static_object,static_object,41.004810237669275,0.9957940988242626,0.010571729391813278,0.03428903594613075,1.2928588390350342,-0.8692232088921361,0.6664777557381695
ped2_Train002_00_moving_object,moving_object,44.348590576433466,0.9984123781323433,0.0031503799837082624,0.026978004723787308,1.4482293128967285,0.7498659828841686,0.6240462712281565
ped2_Train002_01_local_appearance,local_appearance,38.40418508031301,0.9947507679462433,0.008801226504147053,0.03179262951016426,1.4640957117080688,-0.2953193342489404,0.6468369829683698
ped2_Train002_02_static_object,static_object,39.718000793241785,0.9932899139821529,0.008917465806007385,0.028683658689260483,1.4010164737701416,-1.9520009071211042,0.6687517770827409
ped2_Train002_03_moving_object,moving_object,49.02544779457979,0.9986880831420422,0.0017761456547304988,0.02383185736835003,1.3208192586898804,0.587759911362349,0.6203058103975535
ped2_Train002_04_local_appearance,local_appearance,17.360613846563623,0.7586069479584694,0.27447086572647095,0.22006389498710632,14.528409957885742,-0.04614968889402306,1.0463479839490219e-05
ped2_Train002_05_static_object,static_object,31.809880041860865,0.9873230308294296,0.01804199628531933,0.03358159214258194,1.6165372133255005,-0.8096120836822536,0.49280625785724264
ped2_Train002_06_moving_object,moving_object,26.699684166693018,0.9667755626142025,0.09958167374134064,0.08500353991985321,2.0889499187469482,-0.08663000108087332,0.0008799934512115259
ped2_Train002_07_local_appearance,local_appearance,28.98662855603628,0.9783445447683334,0.05052262172102928,0.0673966109752655,2.413740873336792,-5.988593814721852,0.43226600985221675
ped2_Train002_08_static_object,static_object,26.02430870511465,0.9777378477156162,0.07445816695690155,0.03432263806462288,2.334864377975464,-31.729984800314902,0.0036381424072885137
ped2_Train003_00_moving_object,moving_object,21.510110401891993,0.8324390351772308,0.21011747419834137,0.19414615631103516,9.499733924865723,-0.11451967106636504,0.00042747849386546324
ped2_Train003_01_local_appearance,local_appearance,36.62632157781057,0.9931341260671616,0.01505250670015812,0.03611249476671219,1.544395089149475,-0.3806242338087131,0.6512197968950625
ped2_Train003_02_static_object,static_object,17.033210301183985,0.7887301035225391,0.24091380834579468,0.22165308892726898,15.156493186950684,-394.81516096073466,0.005103378316768487
ped2_Train003_03_moving_object,moving_object,16.981423401617334,0.775583915412426,0.25363415479660034,0.23800726234912872,14.722369194030762,-0.5623473106448658,0.001075912177662346
ped2_Train003_04_local_appearance,local_appearance,45.99685823299818,0.9976208843290806,0.0016334766987711191,0.022037476301193237,1.2752388715744019,0.47116771581350764,0.6171801537695669
ped2_Train003_05_static_object,static_object,29.215121769689844,0.9816848151385784,0.08750274032354355,0.030366942286491394,1.5630279779434204,-0.09991961516008732,0.0
ped2_Train003_06_moving_object,moving_object,46.833627575420664,0.9983965307474136,0.0015504107577726245,0.0232044979929924,1.2371728420257568,0.4051935116614459,0.6202299412915852
ped2_Train003_07_local_appearance,local_appearance,44.285173022531794,0.9958605580031872,0.009653309360146523,0.03083033300936222,1.2574065923690796,-1.0235445545375352,0.659346545259775
ped2_Train003_08_static_object,static_object,50.55639570333891,0.9978997968137264,0.002573242876678705,0.024176357313990593,1.2334198951721191,-1.5762369120411288,0.6663518745868354
ped2_Train004_00_moving_object,moving_object,25.5852132079833,0.9533640965819359,0.09864290058612823,0.09591291099786758,3.4473068714141846,-0.04144819762034058,0.001496278990405439
ped2_Train004_01_local_appearance,local_appearance,34.729544424795435,0.9945337437093258,0.025146745145320892,0.048832520842552185,1.0113952159881592,-0.5789471456816204,0.6175558999335843
ped2_Train004_02_static_object,static_object,26.020422482275293,0.9426056183874607,0.09629442542791367,0.06765151023864746,2.402430534362793,-46.177800877483655,0.0013502755972954182
ped2_Train004_03_moving_object,moving_object,30.426278614782618,0.9887347742915154,0.08437174558639526,0.07363864034414291,1.554080605506897,-0.01575179397591703,0.0
ped2_Train004_04_local_appearance,local_appearance,30.28633763768606,0.9904786013066769,0.015752797946333885,0.022095197811722755,0.9479203820228577,0.29997246052956433,0.432732950001904
ped2_Train004_05_static_object,static_object,37.30573108174734,0.9881553389132023,0.016434337943792343,0.032322004437446594,1.0102607011795044,-17.796558106599402,0.3613088227763838
ped2_Train004_06_moving_object,moving_object,30.99826743581228,0.989570677280426,0.05948859080672264,0.04730173572897911,1.3011441230773926,0.03413127678474886,0.0990625
ped2_Train004_07_local_appearance,local_appearance,41.924788260244654,0.9967660643160343,0.007946830242872238,0.029049623757600784,0.871974766254425,0.46505395005381617,0.6283365243833765
ped2_Train004_08_static_object,static_object,36.70843293645315,0.9882650710642338,0.02724188007414341,0.03039962612092495,0.8739491701126099,-4.965471993188271,0.29052579569316916
ped2_Train004_09_moving_object,moving_object,29.767942929052637,0.9749015644192696,0.06083500012755394,0.06502656638622284,1.7365607023239136,-0.12689438799208172,0.007425023120623596
ped2_Train004_10_local_appearance,local_appearance,29.619821810507105,0.9853126667439938,0.050181757658720016,0.05596238747239113,1.6750538349151611,-7.013944773184969,0.6214984104132926
ped2_Train005_00_static_object,static_object,45.06187131383352,0.9971711933612823,0.002835663966834545,0.02004813775420189,0.9360191822052002,-0.8586061125186705,0.6661002548853017
ped2_Train005_01_moving_object,moving_object,14.81358339765005,0.7159930728375912,0.3701968193054199,0.30607885122299194,12.645929336547852,0.01555946808697037,9.512282988395015e-05
ped2_Train005_02_local_appearance,local_appearance,26.794426941656397,0.9466607011854649,0.08841455727815628,0.08106691390275955,2.5519020557403564,-0.13592442150555517,0.0
ped2_Train005_03_static_object,static_object,19.598398709081934,0.8620409592986107,0.19236761331558228,0.16513869166374207,9.424633026123047,-101.65231945612437,0.005569310994791906
ped2_Train005_04_moving_object,moving_object,38.4881251094573,0.9953752718865871,0.007205537520349026,0.02745945192873478,1.0371320247650146,-0.013803275424365697,0.628298847726428
ped2_Train005_05_local_appearance,local_appearance,21.660001778387354,0.8780334554612637,0.15512701869010925,0.14734940230846405,6.962507724761963,0.0,0.0
ped2_Train005_06_static_object,static_object,46.372695469641016,0.9966041333973408,0.003230706322938204,0.020646166056394577,0.8455884456634521,-3.4251193765857093,0.6661002548853017
ped2_Train005_07_moving_object,moving_object,22.465761208318995,0.8770054094493389,0.1802622377872467,0.17890556156635284,7.87807559967041,-0.3307930491089258,0.0018499643257568036
ped2_Train005_08_local_appearance,local_appearance,26.30143692471914,0.9624296873807907,0.07972497493028641,0.06018262356519699,1.8235697746276855,-0.20367595428924784,0.002248969971752937
ped2_Train005_09_static_object,static_object,47.274495863699244,0.9985143393278122,0.004543880000710487,0.02335827425122261,0.8655185103416443,-7.316560917958932,0.6635320669550498
ped2_Train005_10_moving_object,moving_object,25.889137291693018,0.9547750614583492,0.08579058945178986,0.09650623798370361,3.737757921218872,-0.04768236998895287,0.0012251660239185821
ped2_Train006_00_local_appearance,local_appearance,38.743789696478174,0.993202306330204,0.015260173939168453,0.03366406261920929,1.1329821348190308,-1.7715920634783153,0.6334049922369521
ped2_Train006_01_static_object,static_object,25.367730164312647,0.9517590738832951,0.11911306530237198,0.06288241595029831,2.6318743228912354,-25.927061845723937,0.0
ped2_Train006_02_moving_object,moving_object,25.347207093023584,0.9501505345106125,0.0870681181550026,0.09268783777952194,3.3977468013763428,0.05198454755320602,0.0015205339361644868
ped2_Train006_03_local_appearance,local_appearance,36.486531996511744,0.9940315559506416,0.018602190539240837,0.04065021499991417,1.0195811986923218,-0.2284464770345099,0.649589567444839
ped2_Train006_04_static_object,static_object,29.25742557027273,0.9823619686067104,0.06609562039375305,0.024771798402071,1.188222885131836,-1.2438140491046734,0.03063210736604856
ped2_Train006_05_moving_object,moving_object,13.79514505841665,0.6761562041938305,0.36615461111068726,0.30876052379608154,13.717127799987793,-0.5602570838760594,0.0024199873739789183
ped2_Train006_06_local_appearance,local_appearance,40.555546784185694,0.9961399883031845,0.0057310303673148155,0.022595740854740143,0.891753077507019,0.26800992415263225,0.6519046506193036
ped2_Train006_07_static_object,static_object,22.244396710180567,0.9118053913116455,0.15527719259262085,0.11237805336713791,4.417245388031006,-0.27155571231041686,0.0005199400904850964
ped2_Train006_08_moving_object,moving_object,36.890095972799585,0.9943720437586308,0.013040637597441673,0.02957242913544178,0.9546322226524353,0.6978207293817911,0.42311799252536036
ped2_Train007_00_local_appearance,local_appearance,30.889318489813135,0.971102811396122,0.05059446766972542,0.05428655445575714,1.4875800609588623,-0.003275816071402548,0.0
ped2_Train007_01_static_object,static_object,30.29292395093374,0.9853529557585716,0.07299058139324188,0.018896473571658134,0.9421902894973755,-2.3675211357953905,0.020609515457136594
ped2_Train007_02_moving_object,moving_object,23.008296990179346,0.9374139048159122,0.102314293384552,0.10542283952236176,4.743501663208008,-0.010318846594716146,0.0003931533777628614
ped2_Train007_03_local_appearance,local_appearance,51.72435691335134,0.998307328671217,0.0012926720082759857,0.014423004351556301,0.7817531824111938,0.2554206515413421,0.6458670988654781
