clip_id,anomaly_type,psnr,ssim,lpips,tlp,warp_error,residual_drop,mask_iou
sht_01_0014_static_object,static_object,13.734894299291895,0.6062469892203808,0.5934984087944031,0.6024114489555359,37.38018798828125,-77.79727230897173,0.0025543290292829143
sht_01_0016_moving_object,moving_object,27.23599722363882,0.9642278030514717,0.09468749165534973,0.0788891538977623,2.3933637142181396,-0.08816217748465431,0.001040950238860903
sht_01_002_local_appearance,local_appearance,39.412715935491846,0.9955464899539948,0.013741393573582172,0.0235623549669981,0.6263736486434937,0.5470803060128443,0.536829444310801
sht_01_0026_static_object,static_object,15.295889878057764,0.6629731897264719,0.5436835289001465,0.579123318195343,27.633567810058594,-69.14395506971596,0.0027317883077805634
sht_01_0029_moving_object,moving_object,31.988544964575098,0.9863804057240486,0.061221882700920105,0.055113207548856735,1.2354309558868408,0.17857541497475415,0.09265349018544258
sht_01_003_local_appearance,local_appearance,14.210610890173243,0.5371044036000967,0.7338346242904663,0.7419615387916565,40.83332824707031,-1.9774502853708393,0.003748926547351563
sht_01_0030_static_object,static_object,12.866671585821436,0.5942655242979527,0.6458905935287476,0.6361109614372253,35.22111892700195,-3.6450511234207186,0.0028123611413935954
sht_01_005_moving_object,moving_object,15.036285424017237,0.5706789083778858,0.6521595120429993,0.6354100704193115,31.919395446777344,-1.0766404221773476,0.0017279362556718632
sht_01_0054_local_appearance,local_appearance,15.228307747625635,0.565745996311307,0.5251131057739258,0.5780165791511536,39.07822799682617,-2.706266825890254,0.004743107746795092
sht_01_0063_static_object,static_object,55.71109762170248,0.9986435808241367,0.0007164239650592208,0.013820100575685501,0.6116567254066467,-11.426540286473276,0.6615413463341459
sht_01_007_moving_object,moving_object,13.93629839398794,0.48919207230210304,0.7255382537841797,0.6966326236724854,35.49381637573242,-1.1943087698653552,0.0015434208425470722
sht_01_0073_local_appearance,local_appearance,16.80899193265371,0.6422961056232452,0.47947776317596436,0.5263415575027466,29.484811782836914,-1.4933686237536279,0.0032920207572850087
sht_01_0076_static_object,static_object,33.9816873309844,0.9830450266599655,0.015278598293662071,0.016312245279550552,0.7495463490486145,-8.923828752313565,0.2739662201514269
sht_01_009_moving_object,moving_object,29.37826445081167,0.98103017359972,0.0791902020573616,0.04324407875537872,0.8996711373329163,0.31906101453371977,0.07280940167668339
sht_01_010_local_appearance,local_appearance,27.731922173284815,0.9700781218707561,0.018847964704036713,0.022216102108359337,1.9350427389144897,0.0,0.0
sht_01_011_static_object,static_object,29.02582933881216,0.9908943995833397,0.08069062232971191,0.008544104173779488,0.3824266493320465,-5.120177482147891,0.0454974068835455
sht_01_0129_moving_object,moving_object,16.10426952817373,0.6319000795483589,0.4851805567741394,0.5200149416923523,23.70453453063965,-0.8828171263681375,0.00212050607403838
sht_01_013_local_appearance,local_appearance,33.12408854939871,0.9895147122442722,0.020598571747541428,0.015250172466039658,0.5756567716598511,0.0755732387084647,0.43998422712933755
sht_01_0130_static_object,static_object,26.41627123334341,0.9717717878520489,0.1503690481185913,0.009840387850999832,0.34976091980934143,0.0,0.0
sht_01_0131_moving_object,moving_object,38.76193156220846,0.9952731691300869,0.00703824870288372,0.011454545892775059,0.5855326056480408,0.7755531744750678,0.39831906370277276
sht_01_0132_local_appearance,local_appearance,52.138745093130396,0.9981977865099907,0.002451235894113779,0.008301232010126114,0.41248708963394165,0.6151246298911048,0.6512958206864348
sht_01_0133_static_object,static_object,27.398088478826807,0.9674105234444141,0.09864819794893265,0.01837240532040596,0.797218918800354,0.0,0.0
sht_01_0134_moving_object,moving_object,26.22657110669546,0.9517555199563503,0.11597105115652084,0.10323688387870789,3.5266435146331787,-0.03515444837497825,0.001146522698246836
sht_01_0138_local_appearance,local_appearance,27.800679707311915,0.9723371304571629,0.02911745011806488,0.034135207533836365,1.9803005456924438,0.0007465057789642302,0.0003073455588566745
sht_01_014_static_object,static_object,32.722377085470484,0.9889756180346012,0.026329532265663147,0.0124989477917552,0.5758138298988342,-10.620052750767217,0.34539135542610994
sht_01_0140_moving_object,moving_object,45.75976973154478,0.9982098825275898,0.0020205266773700714,0.015056243166327477,0.6100680828094482,0.580852131130587,0.6256631708821715
sht_01_015_local_appearance,local_appearance,40.85698535420828,0.9955264925956726,0.007830697111785412,0.011610806919634342,0.5082366466522217,0.4947850852814862,0.5425723316314126
sht_01_016_static_object,static_object,14.317794346594141,0.6208951324224472,0.5897912979125977,0.5909084677696228,31.355167388916016,-118.17286894778944,0.0016759551403464272
sht_01_0163_moving_object,moving_object,14.93675758817129,0.5753850378096104,0.6885205507278442,0.6679046750068665,35.05842208862305,-0.9088672405527068,0.0016070503920666585
sht_01_017_local_appearance,local_appearance,13.541951679968165,0.5310679944232106,0.6538471579551697,0.6810843348503113,39.39665985107422,-4.421914475907019,0.004449845751145181
sht_01_019_static_object,static_object,13.938532376074122,0.5498490277677774,0.6477961540222168,0.6215690970420837,28.404308319091797,-42.14488753839127,0.0005744485294117647
sht_01_020_moving_object,moving_object,14.097798371099756,0.5197063870728016,0.658733069896698,0.6697050929069519,32.668094635009766,-0.689270343932298,0.0018140324868237505
sht_01_022_local_appearance,local_appearance,14.956422352575586,0.5729454550892115,0.6229279041290283,0.648560643196106,37.18134689331055,-3.803257015511648,0.004056037590001477
sht_01_023_static_object,static_object,13.882697129034327,0.5954167898744345,0.6129823923110962,0.5991936922073364,35.67110061645508,-271.1316011164065,0.0022542533746162195
sht_01_024_moving_object,moving_object,16.009486222051905,0.6076208259910345,0.5654935836791992,0.5485550165176392,25.919416427612305,-0.6539381880275369,0.0009757701769151383
sht_01_025_local_appearance,local_appearance,35.47701408841543,0.9882088005542755,0.03059951588511467,0.014051518402993679,0.5263617634773254,-0.06722135185597046,0.40787763237715574
sht_01_029_static_object,static_object,25.534451508306788,0.9669290371239185,0.06660494208335876,0.02354649268090725,1.9997484683990479,-0.4743977097855721,0.0004311875412164561
