clip_id,anomaly_type,psnr,ssim,lpips,tlp,warp_error,residual_drop,mask_iou
ped2_Train001_00_static_object,static_object,43.19575210788183,0.9963324218988419,0.02367946319282055,0.023563183844089508,1.2539551258087158,-33.37132117134371,0.8091743119266055
ped2_Train001_01_moving_object,moving_object,44.43799724557333,0.9978358969092369,0.0021151856053620577,0.021870344877243042,1.2844988107681274,0.31166074663178234,0.7846201454432926
ped2_Train001_02_local_appearance,local_appearance,39.449544453405665,0.995518684387207,0.00828214455395937,0.021167337894439697,1.154420018196106,0.271722987577785,0.8542336548767417
ped2_Train001_03_static_object,static_object,54.12574043252401,0.9991686902940273,0.00038897449849173427,0.020206457003951073,1.1114922761917114,-0.7270144084757454,0.8091743119266055
ped2_Train001_04_moving_object,moving_object,50.497776472353266,0.998828824609518,0.0017508928431198,0.022242851555347443,1.112427830696106,0.4711616535308876,0.7846201454432926
ped2_Train001_05_local_appearance,local_appearance,46.34573882200651,0.9959140308201313,0.005232888273894787,0.022700101137161255,1.1475483179092407,-0.2141583561914117,0.8542336548767417
ped2_Train001_06_static_object,static_object,45.39062073209219,0.9975989200174809,0.004878473002463579,0.022426843643188477,1.1467037200927734,-0.11706256655120958,0.8091743119266055
ped2_Train002_00_moving_object,moving_object,49.336833113216684,0.9991553239524364,0.0007876391755416989,0.022214170545339584,1.3931225538253784,0.9445126631369473,0.7846201454432926
ped2_Train002_01_local_appearance,local_appearance,42.1801291940444,0.9964091032743454,0.008627399802207947,0.02214643359184265,1.2720255851745605,-0.31439351454101844,0.8542336548767417
ped2_Train002_02_static_object,static_object,44.36547925450735,0.9959937036037445,0.003584435908123851,0.021573293954133987,1.2452776432037354,-0.6988737083289146,0.8091743119266055
ped2_Train002_03_moving_object,moving_object,60.133978628897,0.9996587857604027,0.0001143939298344776,0.02080250345170498,1.2687534093856812,0.6758193996653777,0.7846201454432926
ped2_Train002_04_local_appearance,local_appearance,37.84668734052114,0.9925992488861084,0.01881171576678753,0.024911226704716682,1.3063496351242065,-1.0591627956835628,0.8542336548767417
ped2_Train002_05_static_object,static_object,37.298570179724024,0.9949797913432121,0.005185478366911411,0.021728912368416786,1.2413041591644287,-0.5081833191171128,0.8091743119266055
ped2_Train002_06_moving_object,moving_object,54.525044464849756,0.9992796406149864,0.0004867515526711941,0.022789280861616135,1.2610739469528198,0.9363390297477441,0.7846201454432926
ped2_Train002_07_local_appearance,local_appearance,32.56622006871633,0.9846656396985054,0.03193635493516922,0.0269467793405056,1.4363397359848022,-1.1693598101979548,0.8542336548767417
ped2_Train002_08_static_object,static_object,50.07915636279516,0.9982905425131321,0.0025815237313508987,0.022736478596925735,1.2707023620605469,-14.105549920170724,0.8091743119266055
ped2_Train003_00_moving_object,moving_object,42.63974478223257,0.9974546059966087,0.0021808804012835026,0.025169679895043373,1.4062374830245972,0.03142271156808838,0.7846201454432926
